Date,Open,High,Low,Close,Adj Close,Volume
2016-02-01,24.117500,24.177500,23.850000,24.107500,22.153530,163774000
2016-02-02,23.855000,24.010000,23.570000,23.620001,21.705545,149428800
2016-02-03,23.750000,24.209999,23.520000,24.087500,22.135151,183857200
2016-02-04,23.965000,24.332500,23.797501,24.150000,22.313005,185886800
2016-02-05,24.129999,24.230000,23.422501,23.504999,21.717068,185672400
2016-02-08,23.282499,23.924999,23.260000,23.752501,21.945742,216085600
2016-02-09,23.572500,23.985001,23.482500,23.747499,21.941126,177324800
2016-02-10,23.980000,24.087500,23.525000,23.567499,21.774817,169374400
2016-02-11,23.447500,23.680000,23.147499,23.424999,21.643158,200298800
2016-02-12,23.547501,23.625000,23.252501,23.497499,21.710144,161405600
2016-02-16,23.754999,24.212500,23.652500,24.160000,22.322243,196231600
2016-02-17,24.167500,24.552500,24.037500,24.530001,22.664104,179452800
2016-02-18,24.709999,24.722500,24.022499,24.065001,22.234470,156084000
2016-02-19,24.000000,24.190001,23.950001,24.010000,22.183655,141496800
2016-02-22,24.077499,24.225000,23.980000,24.219999,22.377684,137123200
2016-02-23,24.100000,24.125000,23.637501,23.672501,21.871828,127770400
2016-02-24,23.495001,24.094999,23.330000,24.025000,22.197515,145022800
2016-02-25,24.012501,24.190001,23.812500,24.190001,22.349964,110330800
2016-02-26,24.299999,24.504999,24.145000,24.227501,22.384609,115964400
2016-02-29,24.215000,24.557501,24.162500,24.172501,22.333799,140865200
2016-03-01,24.412500,25.192499,24.355000,25.132500,23.220778,201628400
2016-03-02,25.127501,25.222500,24.910000,25.187500,23.271589,132678400
2016-03-03,25.145000,25.427500,25.112499,25.375000,23.444824,147822800
2016-03-04,25.592501,25.937500,25.342501,25.752501,23.793610,184220400
2016-03-07,25.597500,25.707500,25.240000,25.467501,23.530294,143315600
2016-03-08,25.195000,25.440001,25.100000,25.257500,23.336264,126247600
2016-03-09,25.327499,25.395000,25.067499,25.280001,23.357054,108806800
2016-03-10,25.352501,25.559999,25.037500,25.292500,23.368603,134054400
2016-03-11,25.559999,25.570000,25.375000,25.565001,23.620375,109632800
2016-03-14,25.477501,25.727501,25.445000,25.629999,23.680428,100304400
2016-03-15,25.990000,26.295000,25.962500,26.145000,24.156256,160270800
2016-03-16,26.152500,26.577499,26.147499,26.492500,24.477324,153214000
2016-03-17,26.379999,26.617500,26.240000,26.450001,24.438053,137682800
2016-03-18,26.584999,26.625000,26.297501,26.480000,24.465771,176820800
2016-03-21,26.482500,26.912500,26.285000,26.477501,24.463467,142010800
2016-03-22,26.312500,26.822500,26.302500,26.680000,24.650560,129777600
2016-03-23,26.620001,26.767500,26.475000,26.532499,24.514280,102814000
2016-03-24,26.367500,26.562500,26.222500,26.417500,24.408028,104532000
2016-03-28,26.500000,26.547501,26.264999,26.297501,24.297150,77645600
2016-03-29,26.222500,26.947500,26.219999,26.920000,24.872301,124760400
2016-03-30,27.162500,27.605000,27.150000,27.389999,25.306555,182404400
2016-03-31,27.430000,27.475000,27.219999,27.247499,25.174894,103553600
2016-04-01,27.195000,27.500000,27.049999,27.497499,25.405874,103496000
2016-04-04,27.605000,28.047501,27.567499,27.780001,25.666887,149424800
2016-04-05,27.377501,27.682501,27.355000,27.452499,25.364300,106314800
2016-04-06,27.557501,27.745001,27.299999,27.740000,25.629934,105616400
2016-04-07,27.487499,27.605000,27.030001,27.135000,25.070950,127207600
2016-04-08,27.227501,27.442499,27.042500,27.165001,25.098667,94326800
2016-04-11,27.242500,27.652500,27.207500,27.254999,25.181822,117630000
2016-04-12,27.334999,27.625000,27.165001,27.610001,25.509823,108929200
2016-04-13,27.700001,28.084999,27.700001,28.010000,25.879395,133029200
2016-04-14,27.905001,28.097500,27.832500,28.025000,25.893250,101895600
2016-04-15,28.027500,28.075001,27.432501,27.462500,25.373541,187756000
2016-04-18,27.222500,27.237499,26.735001,26.870001,24.826107,243286000
2016-04-19,26.969999,27.000000,26.557501,26.727501,24.694447,129539600
2016-04-20,26.660000,27.022499,26.514999,26.782499,24.745260,122444000
2016-04-21,26.732500,26.732500,26.379999,26.492500,24.477324,126210000
2016-04-22,26.252501,26.620001,26.155001,26.420000,24.410341,134732400
2016-04-25,26.250000,26.412500,26.127501,26.270000,24.271748,112126400
2016-04-26,25.977501,26.325001,25.977501,26.087500,24.103125,224064800
2016-04-27,24.000000,24.677500,23.920000,24.455000,22.594805,458408400
2016-04-28,24.402500,24.469999,23.562500,23.707500,21.904167,328970800
2016-04-29,23.497499,23.680000,23.127501,23.434999,21.652395,274126000
2016-05-02,23.492500,23.520000,23.100000,23.410000,21.629297,192640400
2016-05-03,23.549999,23.934999,23.420000,23.795000,21.985010,227325200
2016-05-04,23.799999,23.975000,23.455000,23.547501,21.756336,164102000
2016-05-05,23.500000,23.517500,23.170000,23.309999,21.668032,143562000
2016-05-06,23.342501,23.362499,22.962500,23.180000,21.547184,174799600
2016-05-09,23.250000,23.442499,23.147499,23.197500,21.563452,131745600
2016-05-10,23.332500,23.392500,23.027500,23.355000,21.709856,134747200
2016-05-11,23.370001,23.392500,23.115000,23.127501,21.498384,114876400
2016-05-12,23.180000,23.195000,22.367500,22.584999,20.994093,305258800
2016-05-13,22.500000,22.917500,22.500000,22.629999,21.035927,177571200
2016-05-16,23.097500,23.597500,22.912500,23.469999,21.816757,245039200
2016-05-17,23.637501,23.674999,23.252501,23.372499,21.726128,187667600
2016-05-18,23.540001,23.802500,23.472500,23.639999,21.974781,168249600
2016-05-19,23.660000,23.660000,23.392500,23.549999,21.891119,121768400
2016-05-20,23.660000,23.857500,23.629999,23.805000,22.128159,128104000
2016-05-23,23.967501,24.297501,23.917500,24.107500,22.409351,152074400
2016-05-24,24.305000,24.522499,24.209999,24.475000,22.750967,140560800
2016-05-25,24.667500,24.934999,24.527500,24.905001,23.150679,152675200
2016-05-26,24.920000,25.182501,24.660000,25.102501,23.334263,225324800
2016-05-27,24.860001,25.117500,24.812500,25.087500,23.320320,145364800
2016-05-31,24.900000,25.100000,24.705000,24.965000,23.206450,169228800
2016-06-01,24.754999,24.885000,24.582500,24.615000,22.881107,116693200
2016-06-02,24.400000,24.459999,24.157499,24.430000,22.709139,160766400
2016-06-03,24.447500,24.567499,24.362499,24.480000,22.755613,114019600
2016-06-06,24.497499,25.472500,24.387501,24.657499,22.920607,93170000
2016-06-07,24.812500,24.967501,24.740000,24.757500,23.013567,89638000
2016-06-08,24.754999,24.889999,24.670000,24.735001,22.992649,83392400
2016-06-09,24.625000,24.997499,24.615000,24.912500,23.157650,106405600
2016-06-10,24.632500,24.837500,24.620001,24.707500,22.967091,126851600
2016-06-13,24.672501,24.780001,24.275000,24.334999,22.620825,152082000
2016-06-14,24.330000,24.620001,24.187500,24.365000,22.648712,127727600
2016-06-15,24.455000,24.602501,24.257500,24.285000,22.574350,117780800
2016-06-16,24.112499,24.437500,24.017500,24.387501,22.669634,125307200
2016-06-17,24.155001,24.162500,23.825001,23.832500,22.153725,244032800
2016-06-20,24.000000,24.142500,23.757500,23.775000,22.100275,137647600
2016-06-21,23.735001,24.087500,23.670000,23.977501,22.288507,142185600
2016-06-22,24.062500,24.222500,23.837500,23.887501,22.204853,116876400
2016-06-23,23.985001,24.072500,23.812500,24.025000,22.332664,128960800
2016-06-24,23.227501,23.665001,23.162500,23.350000,21.705214,301245600
2016-06-27,23.250000,23.262501,22.875000,23.010000,21.389160,181958400
2016-06-28,23.225000,23.415001,23.035000,23.397499,21.749363,161779600
2016-06-29,23.492500,23.637501,23.407499,23.600000,21.937595,146124000
2016-06-30,23.610001,23.942499,23.575001,23.900000,22.216469,143345600
2016-07-01,23.872499,24.117500,23.832500,23.972500,22.283861,104106000
2016-07-05,23.847500,23.850000,23.615000,23.747499,22.074713,110820800
2016-07-06,23.650000,23.915001,23.592501,23.882500,22.200197,123796400
2016-07-07,23.924999,24.125000,23.905001,23.985001,22.295481,100558400
2016-07-08,24.122499,24.222500,24.012501,24.170000,22.467453,115648400
2016-07-11,24.187500,24.412500,24.182501,24.245001,22.537170,95179600
2016-07-12,24.292500,24.424999,24.280001,24.355000,22.639418,96670000
2016-07-13,24.352501,24.417500,24.209999,24.217501,22.511608,103568800
2016-07-14,24.347500,24.747499,24.330000,24.697500,22.957798,155676000
2016-07-15,24.730000,24.825001,24.625000,24.695000,22.955469,120548000
2016-07-18,24.674999,25.032499,24.650000,24.957500,23.199478,145975600
2016-07-19,24.889999,25.000000,24.834999,24.967501,23.208771,95119600
2016-07-20,25.000000,25.115000,24.934999,24.990000,23.229691,105104000
2016-07-21,24.957500,25.250000,24.782499,24.857500,23.106524,130808000
2016-07-22,24.815001,24.825001,24.577499,24.665001,22.927588,113254800
2016-07-25,24.562500,24.709999,24.230000,24.334999,22.620825,161531600
2016-07-26,24.205000,24.492500,24.105000,24.167500,22.465128,224959200
2016-07-27,26.067499,26.087500,25.687500,25.737499,23.924532,369379200
2016-07-28,25.707500,26.112499,25.705000,26.084999,24.247555,159479200
2016-07-29,26.047501,26.137501,25.920000,26.052500,24.217342,110934800
2016-08-01,26.102501,26.537500,26.102501,26.512501,24.644941,152671600
2016-08-02,26.512501,26.517500,26.000000,26.120001,24.280090,135266400
2016-08-03,26.202499,26.459999,26.192499,26.447500,24.584517,120810400
2016-08-04,26.395000,26.500000,26.320000,26.467501,24.736395,109634800
2016-08-05,26.567499,26.912500,26.545000,26.870001,25.112568,162213600
2016-08-08,26.879999,27.092501,26.790001,27.092501,25.320513,112148800
2016-08-09,27.057501,27.235001,27.002501,27.202499,25.423317,105260800
2016-08-10,27.177500,27.225000,26.940001,27.000000,25.234066,96034000
2016-08-11,27.129999,27.232500,26.962500,26.982500,25.217709,109938000
2016-08-12,26.945000,27.110001,26.945000,27.045000,25.276123,74641600
2016-08-15,27.035000,27.385000,27.020000,27.370001,25.579868,103472800
2016-08-16,27.407499,27.557501,27.302500,27.344999,25.556501,135177600
2016-08-17,27.275000,27.342501,27.084999,27.305000,25.519114,101424000
2016-08-18,27.307501,27.400000,27.254999,27.270000,25.486406,87938800
2016-08-19,27.192499,27.422501,27.090000,27.340000,25.551832,101472400
2016-08-22,27.215000,27.275000,26.962500,27.127501,25.353222,103280800
2016-08-23,27.147499,27.330000,27.132500,27.212500,25.432661,85030800
2016-08-24,27.142500,27.187500,26.920000,27.007500,25.241074,94700400
2016-08-25,26.847500,26.969999,26.670000,26.892500,25.133596,100344800
2016-08-26,26.852501,26.987499,26.577499,26.735001,24.986399,111065200
2016-08-29,26.655001,26.860001,26.572500,26.705000,24.958361,99881200
2016-08-30,26.450001,26.625000,26.375000,26.500000,24.766766,99455600
2016-08-31,26.415001,26.642500,26.410000,26.525000,24.790127,118649600
2016-09-01,26.535000,26.700001,26.405001,26.682501,24.937330,106806000
2016-09-02,26.924999,27.000000,26.705000,26.932501,25.170980,107210000
2016-09-06,26.975000,27.075001,26.877501,26.924999,25.163969,107521600
2016-09-07,26.957500,27.190001,26.767500,27.090000,25.318174,169457200
2016-09-08,26.812500,26.817499,26.309999,26.379999,24.654617,212008000
2016-09-09,26.160000,26.430000,25.782499,25.782499,24.096193,186228000
2016-09-12,25.662500,26.430000,25.632500,26.360001,24.635927,181171200
2016-09-13,26.877501,27.197500,26.809999,26.987499,25.222382,248704800
2016-09-14,27.182501,28.257500,27.150000,27.942499,26.114920,443554800
2016-09-15,28.465000,28.932501,28.372499,28.892500,27.002787,359934400
2016-09-16,28.780001,29.032499,28.510000,28.730000,26.850914,319547600
2016-09-19,28.797501,29.045000,28.312500,28.395000,26.537827,188092000
2016-09-20,28.262501,28.530001,28.127501,28.392500,26.535482,138057200
2016-09-21,28.462500,28.497499,28.110001,28.387501,26.530811,144012800
2016-09-22,28.587500,28.735001,28.500000,28.655001,26.780821,124296000
2016-09-23,28.605000,28.697500,27.887501,28.177500,26.334549,209924800
2016-09-26,27.910000,28.347500,27.887501,28.219999,26.374268,119477600
2016-09-27,28.250000,28.295000,28.084999,28.272499,26.423338,98429600
2016-09-28,28.422501,28.660000,28.357500,28.487499,26.624277,118564400
2016-09-29,28.290001,28.450001,27.950001,28.045000,26.210716,143548000
2016-09-30,28.115000,28.342501,27.950001,28.262501,26.413992,145516400
2016-10-03,28.177500,28.262501,28.070000,28.129999,26.290154,86807200
2016-10-04,28.264999,28.577499,28.157499,28.250000,26.402308,118947200
2016-10-05,28.350000,28.415001,28.172501,28.262501,26.413992,85812400
2016-10-06,28.424999,28.584999,28.282499,28.472500,26.610254,115117200
2016-10-07,28.577499,28.639999,28.377501,28.514999,26.649977,97433600
2016-10-10,28.754999,29.187500,28.680000,29.012501,27.114941,144944000
2016-10-11,29.424999,29.672501,29.049999,29.075001,27.173347,256164000
2016-10-12,29.337500,29.495001,29.187500,29.334999,27.416344,150347200
2016-10-13,29.197500,29.360001,28.930000,29.245001,27.332230,140769600
2016-10-14,29.469999,29.542500,29.282499,29.407499,27.484098,142608800
2016-10-17,29.332500,29.459999,29.195000,29.387501,27.465410,94499600
2016-10-18,29.545000,29.552500,29.362499,29.367500,27.446718,98214000
2016-10-19,29.312500,29.440001,28.450001,29.280001,27.364941,80138400
2016-10-20,29.215000,29.344999,29.082500,29.264999,27.350922,96503200
2016-10-21,29.202499,29.227501,29.070000,29.150000,27.243444,92770800
2016-10-24,29.275000,29.434999,29.250000,29.412500,27.488773,94154800
2016-10-25,29.487499,29.590000,29.327499,29.562500,27.628962,192516000
2016-10-26,28.577499,28.924999,28.327499,28.897499,27.007460,264536800
2016-10-27,28.847500,28.965000,28.525000,28.620001,26.748110,138248000
2016-10-28,28.467501,28.802500,28.362499,28.430000,26.570536,151446800
2016-10-31,28.412500,28.557501,28.299999,28.385000,26.528477,105677600
2016-11-01,28.365000,28.442499,27.632500,27.872499,26.049496,175303200
2016-11-02,27.850000,28.087500,27.807501,27.897499,26.072861,113326800
2016-11-03,27.745001,27.865000,27.387501,27.457500,25.793394,107730400
2016-11-04,27.132500,27.562500,27.027500,27.209999,25.560890,123348000
2016-11-07,27.520000,27.627501,27.365000,27.602501,25.929605,130240000
2016-11-08,27.577499,27.930000,27.424999,27.764999,26.082258,97016800
2016-11-09,27.469999,27.830000,27.012501,27.719999,26.039986,236705600
2016-11-10,27.772499,27.772499,26.457500,26.947500,25.314304,228538000
2016-11-11,26.780001,27.217501,26.637501,27.107500,25.464607,136575600
2016-11-14,26.927500,26.952499,26.020000,26.427500,24.825821,204702000
2016-11-15,26.642500,26.920000,26.540001,26.777500,25.154610,129058000
2016-11-16,26.674999,27.557501,26.650000,27.497499,25.830971,235362000
2016-11-17,27.452499,27.587500,27.207500,27.487499,25.821573,110528000
2016-11-18,27.430000,27.635000,27.415001,27.514999,25.847408,113715600
2016-11-21,27.530001,27.997499,27.502501,27.932501,26.239609,117058400
2016-11-22,27.987499,28.105000,27.850000,27.950001,26.256044,103862000
2016-11-23,27.840000,27.877501,27.582500,27.807501,26.122183,109705600
2016-11-25,27.782499,27.967501,27.737499,27.947500,26.253696,45903600
2016-11-28,27.857500,28.117500,27.847500,27.892500,26.202034,108776000
2016-11-29,27.695000,28.007500,27.517500,27.865000,26.176195,114115200
2016-11-30,27.900000,28.049999,27.567499,27.629999,25.955437,144649200
2016-12-01,27.592501,27.735001,27.257500,27.372499,25.713547,148347600
2016-12-02,27.292500,27.522499,27.212500,27.475000,25.809832,106112000
2016-12-05,27.500000,27.507500,27.062500,27.277500,25.624302,137298000
2016-12-06,27.375000,27.590000,27.297501,27.487499,25.821573,104782000
2016-12-07,27.315001,27.797501,27.290001,27.757500,26.075212,119994800
2016-12-08,27.715000,28.107500,27.650000,28.030001,26.331194,108273200
2016-12-09,28.077499,28.674999,28.077499,28.487499,26.760973,137610400
2016-12-12,28.322500,28.750000,28.122499,28.325001,26.608316,105497600
2016-12-13,28.459999,28.980000,28.437500,28.797501,27.052183,174935200
2016-12-14,28.760000,29.049999,28.745001,28.797501,27.052183,136127200
2016-12-15,28.844999,29.182501,28.807501,28.955000,27.200134,186098000
2016-12-16,29.117500,29.125000,28.912500,28.992500,27.235361,177404400
2016-12-19,28.950001,29.344999,28.937500,29.160000,27.392712,111117600
2016-12-20,29.184999,29.375000,29.170000,29.237499,27.465515,85700000
2016-12-21,29.200001,29.350000,29.195000,29.264999,27.491348,95132800
2016-12-22,29.087500,29.127501,28.910000,29.072500,27.310511,104343600
2016-12-23,28.897499,29.129999,28.897499,29.129999,27.364527,56998000
2016-12-27,29.129999,29.450001,29.122499,29.315001,27.538317,73187600
2016-12-28,29.379999,29.504999,29.049999,29.190001,27.420895,83623600
2016-12-29,29.112499,29.277500,29.100000,29.182501,27.413847,60158000
2016-12-30,29.162500,29.299999,28.857500,28.955000,27.200134,122345200
2017-01-03,28.950001,29.082500,28.690001,29.037500,27.277639,115127600
2017-01-04,28.962500,29.127501,28.937500,29.004999,27.247108,84472400
2017-01-05,28.980000,29.215000,28.952499,29.152500,27.385668,88774400
2017-01-06,29.195000,29.540001,29.117500,29.477501,27.690971,127007600
2017-01-09,29.487499,29.857500,29.485001,29.747499,27.944603,134247600
2017-01-10,29.692499,29.844999,29.575001,29.777500,27.972786,97848400
2017-01-11,29.684999,29.982500,29.650000,29.937500,28.123089,110354400
2017-01-12,29.725000,29.825001,29.552500,29.812500,28.005665,108344800
2017-01-13,29.777500,29.905001,29.702499,29.760000,27.956350,104447600
2017-01-17,29.584999,30.059999,29.555000,30.000000,28.181801,137759200
2017-01-18,30.000000,30.125000,29.927500,29.997499,28.179457,94852000
2017-01-19,29.850000,30.022499,29.842501,29.945000,28.130133,102389200
2017-01-20,30.112499,30.112499,29.932501,30.000000,28.181801,130391600
2017-01-23,30.000000,30.202499,29.942499,30.020000,28.200590,88200800
2017-01-24,29.887501,30.025000,29.875000,29.992500,28.174757,92844000
2017-01-25,30.105000,30.525000,30.070000,30.469999,28.623314,129510400
2017-01-26,30.417500,30.610001,30.400000,30.485001,28.637407,105350400
2017-01-27,30.535000,30.587500,30.400000,30.487499,28.639755,82251600
2017-01-30,30.232500,30.407499,30.165001,30.407499,28.564606,121510000
2017-01-31,30.287500,30.347500,30.155001,30.337500,28.498844,196804000
2017-02-01,31.757500,32.622501,31.752501,32.187500,30.236719,447940000
2017-02-02,31.995001,32.347500,31.945000,32.132500,30.185061,134841600
2017-02-03,32.077499,32.297501,32.040001,32.270000,30.314230,98029200
2017-02-06,32.282501,32.625000,32.224998,32.572498,30.598392,107383600
2017-02-07,32.634998,33.022499,32.612499,32.882500,30.889601,152735200
2017-02-08,32.837502,33.055000,32.805000,33.009998,31.009373,92016400
2017-02-09,32.912498,33.112499,32.779999,33.105000,31.233446,113399600
2017-02-10,33.115002,33.235001,33.012501,33.029999,31.162689,80262000
2017-02-13,33.270000,33.455002,33.187500,33.322498,31.438652,92141600
2017-02-14,33.367500,33.772499,33.312500,33.755001,31.846703,132904800
2017-02-15,33.880001,34.067501,33.654999,33.877499,31.962276,142492400
2017-02-16,33.917500,33.974998,33.709999,33.837502,31.924547,90338400
2017-02-17,33.775002,33.957500,33.775002,33.930000,32.011810,88792800
2017-02-21,34.057499,34.187500,33.994999,34.174999,32.242958,98028800
2017-02-22,34.107498,34.279999,34.027500,34.277500,32.339664,83347600
2017-02-23,34.345001,34.369999,34.075001,34.132500,32.202869,83152800
2017-02-24,33.977501,34.165001,33.820000,34.165001,32.233524,87106400
2017-02-27,34.285000,34.360001,34.070000,34.232498,32.297211,81029600
2017-02-28,34.270000,34.360001,34.174999,34.247501,32.311359,93931600
2017-03-01,34.472500,35.037498,34.400002,34.947498,32.971779,145658400
2017-03-02,35.000000,35.070000,34.689999,34.740002,32.776012,104844000
2017-03-03,34.695000,34.957500,34.647499,34.945000,32.969433,84432400
2017-03-06,34.842499,34.942501,34.650002,34.834999,32.865639,87000000
2017-03-07,34.764999,34.994999,34.697498,34.880001,32.908100,69785200
2017-03-08,34.737499,34.950001,34.705002,34.750000,32.785446,74828800
2017-03-09,34.685001,34.697498,34.262501,34.669998,32.709980,88623600
2017-03-10,34.812500,34.840000,34.660000,34.785000,32.818478,78451200
2017-03-13,34.712502,34.857498,34.705002,34.799999,32.832623,69686800
2017-03-14,34.825001,34.912498,34.709999,34.747501,32.783096,61236400
2017-03-15,34.852501,35.187500,34.757500,35.115002,33.129822,102767200
2017-03-16,35.180000,35.255001,35.064999,35.172501,33.184067,76928000
2017-03-17,35.250000,35.250000,34.972500,34.997501,33.018967,175540000
2017-03-20,35.099998,35.375000,35.057499,35.365002,33.365677,86168000
2017-03-21,35.527500,35.700001,34.932499,34.959999,32.983574,158119600
2017-03-22,34.962502,35.400002,34.939999,35.355000,33.356243,103440800
2017-03-23,35.314999,35.395000,35.152500,35.230000,33.238316,81385200
2017-03-24,35.375000,35.435001,35.087502,35.160000,33.172276,89582400
2017-03-27,34.847500,35.305000,34.654999,35.220001,33.228889,94300400
2017-03-28,35.227501,36.009998,35.154999,35.950001,33.917614,133499200
2017-03-29,35.919998,36.122501,35.797501,36.029999,33.993084,116760000
2017-03-30,36.047501,36.125000,35.875000,35.982498,33.948269,84829200
2017-03-31,35.930000,36.067501,35.752499,35.915001,33.884594,78646800
2017-04-03,35.927502,36.029999,35.762501,35.924999,33.894024,79942800
2017-04-04,35.812500,36.222500,35.792500,36.192501,34.146400,79565600
2017-04-05,36.055000,36.365002,35.952499,36.005001,33.969498,110871600
2017-04-06,36.072498,36.130001,35.862499,35.915001,33.884594,84596000
2017-04-07,35.932499,36.044998,35.817501,35.834999,33.809109,66688800
2017-04-10,35.900002,35.970001,35.724998,35.792500,33.769016,75733600
2017-04-11,35.735001,35.837502,35.014999,35.407501,33.405777,121517600
2017-04-12,35.400002,35.537498,35.252499,35.450001,33.445873,81400000
2017-04-13,35.477501,35.595001,35.262501,35.262501,33.268978,71291600
2017-04-17,35.369999,35.470001,35.217499,35.457500,33.452957,66328400
2017-04-18,35.352501,35.509998,35.277500,35.299999,33.304359,58790000
2017-04-19,35.470001,35.500000,35.112499,35.169998,33.181705,69313600
2017-04-20,35.305000,35.730000,35.290001,35.610001,33.596832,93278400
2017-04-21,35.610001,35.669998,35.462502,35.567501,33.556736,69283600
2017-04-24,35.875000,35.987499,35.794998,35.910000,33.879871,68537200
2017-04-25,35.977501,36.224998,35.967499,36.132500,34.089794,75486000
2017-04-26,36.117500,36.150002,35.845001,35.919998,33.889301,80164800
2017-04-27,35.980000,36.040001,35.827499,35.947498,33.915257,56985200
2017-04-28,36.022499,36.075001,35.817501,35.912498,33.882225,83441600
2017-05-01,36.275002,36.799999,36.240002,36.645000,34.573318,134411600
2017-05-02,36.884998,37.022499,36.709999,36.877499,34.792679,181408800
2017-05-03,36.397499,36.872501,36.067501,36.764999,34.686535,182788000
2017-05-04,36.630001,36.785000,36.452499,36.632500,34.561520,93487600
2017-05-05,36.689999,37.244999,36.689999,37.240002,35.134682,109310800
2017-05-08,37.257500,38.424999,37.257500,38.252499,36.089931,195009600
2017-05-09,38.467499,38.720001,38.362499,38.497501,36.321083,156521600
2017-05-10,38.407501,38.485001,38.027500,38.314999,36.148907,103222800
2017-05-11,38.112499,38.517502,38.077499,38.487499,36.461533,109020400
2017-05-12,38.674999,39.105000,38.667500,39.025002,36.970745,130108000
2017-05-15,39.002499,39.162498,38.762501,38.924999,36.876003,104038800
2017-05-16,38.985001,39.014999,38.680000,38.867500,36.821533,80194000
2017-05-17,38.400002,38.642502,37.427502,37.562500,35.585224,203070800
2017-05-18,37.817501,38.334999,37.782501,38.134998,36.127583,134272800
2017-05-19,38.345001,38.494999,38.157501,38.264999,36.250748,107843200
2017-05-22,38.500000,38.645000,38.227501,38.497501,36.471004,91865600
2017-05-23,38.724998,38.724998,38.327499,38.450001,36.426006,79675600
2017-05-24,38.459999,38.542500,38.167500,38.334999,36.317066,76712000
2017-05-25,38.432499,38.587502,38.257500,38.467499,36.442585,76942400
2017-05-26,38.500000,38.560001,38.327499,38.402500,36.381001,87710400
2017-05-30,38.355000,38.607498,38.332500,38.417500,36.395218,80507600
2017-05-31,38.492500,38.542500,38.095001,38.189999,36.179695,97804800
2017-06-01,38.292500,38.332500,38.055000,38.294998,36.279167,65616400
2017-06-02,38.395000,38.862499,38.222500,38.862499,36.816792,111082800
2017-06-05,38.584999,38.612499,38.365002,38.482498,36.456795,101326800
2017-06-06,38.474998,38.952499,38.445000,38.612499,36.579960,106499600
2017-06-07,38.755001,38.994999,38.619999,38.842499,36.797848,84278400
2017-06-08,38.812500,38.884998,38.599998,38.747501,36.707848,85003200
2017-06-09,38.797501,38.797501,36.505001,37.244999,35.284431,259530800
2017-06-12,36.435001,36.522499,35.627499,36.355000,34.441292,289229200
2017-06-13,36.790001,36.862499,36.287498,36.647499,34.718391,136661600
2017-06-14,36.875000,36.875000,35.959999,36.290001,34.379711,126124800
2017-06-15,35.830002,36.119999,35.552502,36.072498,34.173656,128661600
2017-06-16,35.945000,36.125000,35.549999,35.567501,33.695248,201444400
2017-06-19,35.915001,36.685001,35.915001,36.584999,34.659180,130165600
2017-06-20,36.717499,36.717499,36.235001,36.252499,34.344181,99600400
2017-06-21,36.380001,36.517502,36.152500,36.467499,34.547867,85063200
2017-06-22,36.442501,36.674999,36.279999,36.407501,34.491032,76425200
2017-06-23,36.282501,36.790001,36.277500,36.570000,34.644974,141757600
2017-06-26,36.792500,37.070000,36.345001,36.455002,34.536030,102769600
2017-06-27,36.252499,36.540001,35.904999,35.932499,34.041023,99047600
2017-06-28,36.122501,36.527500,35.790001,36.457500,34.538395,88329600
2017-06-29,36.177502,36.282501,35.570000,35.919998,34.029186,125997600
2017-06-30,36.112499,36.240002,35.945000,36.005001,34.109711,92096400
2017-07-03,36.220001,36.325001,35.775002,35.875000,33.986553,57111200
2017-07-05,35.922501,36.197498,35.680000,36.022499,34.126289,86278400
2017-07-06,35.755001,35.875000,35.602501,35.682499,33.804192,96515200
2017-07-07,35.724998,36.187500,35.724998,36.044998,34.147602,76806800
2017-07-10,36.027500,36.487499,35.842499,36.264999,34.356030,84362400
2017-07-11,36.182499,36.462502,36.095001,36.382500,34.467346,79127200
2017-07-12,36.467499,36.544998,36.205002,36.435001,34.517075,99538000
2017-07-13,36.375000,37.122501,36.360001,36.942501,34.997868,100797600
2017-07-14,36.992500,37.332500,36.832500,37.259998,35.298653,80528400
2017-07-17,37.205002,37.724998,37.142502,37.389999,35.421806,95174000
2017-07-18,37.299999,37.532501,37.167500,37.520000,35.544964,71475200
2017-07-19,37.619999,37.855000,37.487499,37.755001,35.767601,83692000
2017-07-20,37.875000,37.935001,37.547501,37.584999,35.606544,68974800
2017-07-21,37.497501,37.610001,37.220001,37.567501,35.589966,105010400
2017-07-24,37.645000,38.110001,37.474998,38.022499,36.021015,85972800
2017-07-25,37.950001,38.459999,37.950001,38.185001,36.174953,75415600
2017-07-26,38.337502,38.482498,38.264999,38.365002,36.345486,63124000
2017-07-27,38.437500,38.497501,36.825001,37.639999,35.658649,129905200
2017-07-28,37.472500,37.557499,37.297501,37.375000,35.407600,68854800
2017-07-31,37.474998,37.582500,37.032501,37.182499,35.225227,79383600
2017-08-01,37.275002,37.555000,37.102501,37.512501,35.537857,141474400
2017-08-02,39.820000,39.937500,39.040001,39.285000,37.217056,279747200
2017-08-03,39.262501,39.302502,38.755001,38.892502,36.845215,108389200
2017-08-04,39.017502,39.349998,38.922501,39.097500,37.039429,82239600
2017-08-07,39.264999,39.730000,39.167500,39.702499,37.612583,87481200
2017-08-08,39.650002,40.457500,39.567501,40.020000,37.913364,144823600
2017-08-09,39.814999,40.317501,39.777500,40.264999,38.145466,104526000
2017-08-10,39.974998,40.000000,38.657501,38.830002,36.930473,163217200
2017-08-11,39.150002,39.642502,39.017502,39.369999,37.444050,105028400
2017-08-14,39.830002,40.052502,39.687500,39.962502,38.007572,88490800
